Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PublicUser_UploadFiles,Firefox 85.0,PublicUser_UploadFiles,,2021-02-15 23:06:14,2021-02-15 23:15:26,9m - 11.905s,ERROR
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Adobe PhotoShop File",Firefox 85.0,,,2021-02-15 23:06:16,2021-02-15 23:06:29,12.959s,ERROR
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:06:16,2021-02-15 23:06:16,0.536s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:06:16,2021-02-15 23:06:16,0.023s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(346, userEmail)",Firefox 85.0,,,2021-02-15 23:06:16,2021-02-15 23:06:28,11.369s,ERROR
Start tear down : tearDownMethodIfError,Firefox 85.0,,,2021-02-15 23:06:28,2021-02-15 23:06:29,0.858s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Basic Audio File",Firefox 85.0,,,2021-02-15 23:06:29,2021-02-15 23:07:52,1m - 23.026s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:06:29,2021-02-15 23:06:29,0.033s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:06:29,2021-02-15 23:06:29,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(228, userEmail)",Firefox 85.0,,,2021-02-15 23:06:29,2021-02-15 23:06:47,17.985s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-15 23:06:47,2021-02-15 23:07:52,1m - 4.925s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload CSV File",Firefox 85.0,,,2021-02-15 23:07:52,2021-02-15 23:08:14,21.938s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:07:52,2021-02-15 23:07:52,0.031s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:07:52,2021-02-15 23:07:52,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(176, userEmail)",Firefox 85.0,,,2021-02-15 23:07:52,2021-02-15 23:08:13,20.881s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:08:13,2021-02-15 23:08:14,0.950s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Exe File",Firefox 85.0,,,2021-02-15 23:08:14,2021-02-15 23:08:38,24.231s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:08:14,2021-02-15 23:08:14,0.025s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:08:14,2021-02-15 23:08:14,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(172, userEmail)",Firefox 85.0,,,2021-02-15 23:08:14,2021-02-15 23:08:37,23.207s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:08:37,2021-02-15 23:08:38,0.923s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Graphics Interchange Format File",Firefox 85.0,,,2021-02-15 23:08:38,2021-02-15 23:09:00,22.020s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:08:38,2021-02-15 23:08:38,0.019s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:08:38,2021-02-15 23:08:38,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(252, userEmail)",Firefox 85.0,,,2021-02-15 23:08:38,2021-02-15 23:08:59,21.016s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:08:59,2021-02-15 23:09:00,0.913s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Jar File",Firefox 85.0,,,2021-02-15 23:09:00,2021-02-15 23:09:22,22.630s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:09:00,2021-02-15 23:09:00,0.016s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:09:00,2021-02-15 23:09:00,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(160, userEmail)",Firefox 85.0,,,2021-02-15 23:09:00,2021-02-15 23:09:22,21.650s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:09:22,2021-02-15 23:09:22,0.890s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Java File",Firefox 85.0,,,2021-02-15 23:09:22,2021-02-15 23:09:44,22.043s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:09:23,2021-02-15 23:09:23,0.015s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:09:23,2021-02-15 23:09:23,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(180, userEmail)",Firefox 85.0,,,2021-02-15 23:09:23,2021-02-15 23:09:44,21.090s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:09:44,2021-02-15 23:09:44,0.864s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload JPEG graphic File",Firefox 85.0,,,2021-02-15 23:09:44,2021-02-15 23:10:07,22.357s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-15 23:09:45,2021-02-15 23:09:45,0.015s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-15 23:09:45,2021-02-15 23:09:45,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(256, userEmail)",Firefox 85.0,,,2021-02-15 23:09:45,2021-02-15 23:10:06,21.367s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-15 23:10:06,2021-02-15 23:10:07,0.905s,PASSED
,,,,,,,
