Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RegisterUser_Regression,Chrome 86.0.4240.75,RegisterUser_Regression,,2021-02-19 16:43:32,2021-02-19 16:53:14,9m - 42.105s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Adobe PhotoShop File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-19 16:43:33,2021-02-19 16:44:23,49.213s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-19 16:43:34,2021-02-19 16:43:34,0.557s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Chrome 86.0.4240.75,,,2021-02-19 16:43:34,2021-02-19 16:43:34,0.028s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-19 16:43:34,2021-02-19 16:43:34,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(309, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-19 16:43:34,2021-02-19 16:44:22,47.496s,FAILED
Start tear down : tearDownMethodIfFailed,Chrome 86.0.4240.75,,,2021-02-19 16:44:22,2021-02-19 16:44:23,0.943s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Basic Audio File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-19 16:44:23,2021-02-19 16:44:37,13.846s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-19 16:44:23,2021-02-19 16:44:23,0.034s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-19 16:44:23,2021-02-19 16:44:23,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-19 16:44:23,2021-02-19 16:44:23,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(264, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-19 16:44:23,2021-02-19 16:44:36,13.408s,FAILED
Start tear down : tearDownMethodIfFailed,Chrome 86.0.4240.75,,,2021-02-19 16:44:36,2021-02-19 16:44:37,0.313s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload CSV File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-19 16:44:37,2021-02-19 16:44:42,5.051s,FAILED
