Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PublicUser_UploadFiles,Firefox 85.0,PublicUser_UploadFiles,,2021-02-16 12:11:11,2021-02-16 12:21:17,10m - 6.717s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Adobe PhotoShop File",Firefox 85.0,,,2021-02-16 12:11:12,2021-02-16 12:11:36,24.430s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 12:11:12,2021-02-16 12:11:13,0.509s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 12:11:13,2021-02-16 12:11:13,0.017s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(346, userEmail)",Firefox 85.0,,,2021-02-16 12:11:13,2021-02-16 12:11:35,22.805s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-16 12:11:35,2021-02-16 12:11:36,0.929s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Basic Audio File",Firefox 85.0,,,2021-02-16 12:11:36,2021-02-16 12:11:59,23.095s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 12:11:36,2021-02-16 12:11:37,0.040s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 12:11:37,2021-02-16 12:11:37,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(228, userEmail)",Firefox 85.0,,,2021-02-16 12:11:37,2021-02-16 12:11:59,22.234s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-16 12:11:59,2021-02-16 12:11:59,0.736s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload CSV File",Firefox 85.0,,,2021-02-16 12:11:59,2021-02-16 12:12:22,22.228s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 12:12:00,2021-02-16 12:12:00,0.020s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 12:12:00,2021-02-16 12:12:00,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(176, userEmail)",Firefox 85.0,,,2021-02-16 12:12:00,2021-02-16 12:12:21,21.438s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-16 12:12:21,2021-02-16 12:12:22,0.713s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Exe File",Firefox 85.0,,,2021-02-16 12:12:22,2021-02-16 12:12:46,24.659s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 12:12:22,2021-02-16 12:12:22,0.023s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 12:12:22,2021-02-16 12:12:22,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(172, userEmail)",Firefox 85.0,,,2021-02-16 12:12:22,2021-02-16 12:12:46,23.878s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-16 12:12:46,2021-02-16 12:12:46,0.697s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Graphics Interchange Format File",Firefox 85.0,,,2021-02-16 12:12:46,2021-02-16 12:13:10,23.176s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 12:12:46,2021-02-16 12:12:46,0.016s,PASSED
