Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/TC_LoginUserWithValidCredentialsAndVerifyLoginSucss,Firefox 85.0,,,2021-02-19 20:09:25,2021-02-19 20:09:35,9.429s,FAILED
"callTestCase(findTestCase(""TC_Login_RegisterUserAndForgotYourPassword/CommanTCs/TC_LoginToBrowserAsAdmin""), null)",Firefox 85.0,,,2021-02-19 20:09:25,2021-02-19 20:09:34,8.444s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 20:09:34,2021-02-19 20:09:35,0.821s,PASSED
,,,,,,,
Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/TC_RigisterUserWithValidTestDataAndVerifyClickHereToResendEmailLink,Firefox 85.0,,,2021-02-19 20:09:35,2021-02-19 20:09:47,12.251s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-19 20:09:35,2021-02-19 20:09:35,0.059s,PASSED
"clickHereToResendEmai = findTestObject(""Object Repository/LoginAndRigisterUser/clickHereToResendEmai"")",Firefox 85.0,,,2021-02-19 20:09:35,2021-02-19 20:09:35,0.085s,PASSED
"ClickHereToResendLinkValidationMessage = excelTestData.getValue(2, 19)",Firefox 85.0,,,2021-02-19 20:09:35,2021-02-19 20:09:35,0.001s,PASSED
"callTestCase(findTestCase(""TC_Login_RegisterUserAndForgotYourPassword/CommanTCs/TC_RigisterUserWithValidTestDataAndVerify""), null)",Firefox 85.0,,,2021-02-19 20:09:35,2021-02-19 20:09:46,10.989s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 20:09:46,2021-02-19 20:09:47,0.836s,PASSED
,,,,,,,
Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/TC_RigisterUserWithValidTestDataAndVerifyValidationMsg,Firefox 85.0,,,2021-02-19 20:09:47,2021-02-19 20:09:59,11.821s,FAILED
"callTestCase(findTestCase(""TC_Login_RegisterUserAndForgotYourPassword/CommanTCs/TC_RigisterUserWithValidTestDataAndVerify""), null)",Firefox 85.0,,,2021-02-19 20:09:47,2021-02-19 20:09:58,10.846s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 20:09:58,2021-02-19 20:09:59,0.844s,PASSED
