Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_Suite,Firefox 85.0,Login_Suite,,2021-02-19 00:16:22,2021-02-19 00:19:27,3m - 4.612s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T74_1.0_As a User, I want to verify that system send me a forget my password link when I request",Firefox 85.0,,,2021-02-19 00:16:24,2021-02-19 00:16:44,20.750s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-19 00:16:24,2021-02-19 00:16:24,0.531s,PASSED
"validationMessage = excelTestData.getValue(2, 8)",Firefox 85.0,,,2021-02-19 00:16:24,2021-02-19 00:16:24,0.038s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-19 00:16:24,2021-02-19 00:16:25,0.049s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-19 00:16:25,2021-02-19 00:16:25,0.030s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Firefox 85.0,,,2021-02-19 00:16:25,2021-02-19 00:16:25,0.028s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-19 00:16:25,2021-02-19 00:16:38,13.042s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-19 00:16:38,2021-02-19 00:16:38,0.322s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-19 00:16:38,2021-02-19 00:16:39,0.593s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Firefox 85.0,,,2021-02-19 00:16:39,2021-02-19 00:16:39,0.469s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Firefox 85.0,,,2021-02-19 00:16:39,2021-02-19 00:16:40,0.641s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), AdminUserName)",Firefox 85.0,,,2021-02-19 00:16:40,2021-02-19 00:16:40,0.530s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Firefox 85.0,,,2021-02-19 00:16:40,2021-02-19 00:16:41,0.570s,PASSED
