Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RegisterUser_Regression,,RegisterUser_Regression,,2021-02-19 19:41:53,2021-02-19 19:57:32,15m - 39.323s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Adobe PhotoShop File and verify Uploded file in Submission Page",,,,2021-02-19 19:41:56,2021-02-19 19:42:50,54.726s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",,,,2021-02-19 19:41:56,2021-02-19 19:41:58,1.341s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",,,,2021-02-19 19:41:58,2021-02-19 19:41:58,0.061s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",,,,2021-02-19 19:41:58,2021-02-19 19:41:58,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(309, rigisterUN, rigisterPW)",,,,2021-02-19 19:41:58,2021-02-19 19:42:49,51.155s,FAILED
Start tear down : tearDownMethodIfFailed,,,,2021-02-19 19:42:49,2021-02-19 19:42:50,1.695s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Basic Audio File and verify Uploded file in Submission Page",,,,2021-02-19 19:42:50,2021-02-19 19:43:41,50.803s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",,,,2021-02-19 19:42:51,2021-02-19 19:42:51,0.086s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",,,,2021-02-19 19:42:51,2021-02-19 19:42:51,0.000s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",,,,2021-02-19 19:42:51,2021-02-19 19:42:51,0.002s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(264, rigisterUN, rigisterPW)",,,,2021-02-19 19:42:51,2021-02-19 19:43:40,48.907s,FAILED
Start tear down : tearDownMethodIfFailed,,,,2021-02-19 19:43:40,2021-02-19 19:43:41,1.580s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload CSV File and verify Uploded file in Submission Page",,,,2021-02-19 19:43:41,2021-02-19 19:44:32,50.671s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",,,,2021-02-19 19:43:42,2021-02-19 19:43:42,0.058s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",,,,2021-02-19 19:43:42,2021-02-19 19:43:42,0.000s,PASSED
