Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RegisterUser_Regression,Chrome 86.0.4240.75,RegisterUser_Regression,,2021-02-16 17:24:51,2021-02-16 17:46:01,21m - 9.319s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Adobe PhotoShop File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:24:53,2021-02-16 17:25:35,42.138s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:24:53,2021-02-16 17:24:53,0.567s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:24:53,2021-02-16 17:24:53,0.024s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:24:53,2021-02-16 17:24:53,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(309, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-16 17:24:53,2021-02-16 17:25:32,38.324s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-16 17:25:32,2021-02-16 17:25:35,3.058s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Basic Audio File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:25:35,2021-02-16 17:26:16,40.982s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:25:35,2021-02-16 17:25:35,0.034s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:25:35,2021-02-16 17:25:35,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:25:35,2021-02-16 17:25:35,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(264, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-16 17:25:35,2021-02-16 17:26:13,37.810s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-16 17:26:13,2021-02-16 17:26:16,3.065s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload CSV File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:26:16,2021-02-16 17:26:56,39.938s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:26:16,2021-02-16 17:26:16,0.026s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:26:16,2021-02-16 17:26:16,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:26:16,2021-02-16 17:26:16,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(208, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-16 17:26:16,2021-02-16 17:26:53,36.906s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-16 17:26:53,2021-02-16 17:26:56,2.940s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Exe File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:26:56,2021-02-16 17:27:38,42.122s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:26:56,2021-02-16 17:26:56,0.019s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:26:56,2021-02-16 17:26:56,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:26:56,2021-02-16 17:26:56,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(204, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-16 17:26:56,2021-02-16 17:27:35,39.029s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-16 17:27:35,2021-02-16 17:27:38,3.004s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Graphics Interchange Format File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:27:38,2021-02-16 17:28:20,42.119s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:27:38,2021-02-16 17:27:38,0.016s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:27:38,2021-02-16 17:27:38,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:27:38,2021-02-16 17:27:38,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(288, rigisterUN, rigisterPW)",Chrome 86.0.4240.75,,,2021-02-16 17:27:38,2021-02-16 17:28:16,38.525s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-16 17:28:16,2021-02-16 17:28:20,3.521s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Jar File and verify Uploded file in Submission Page",Chrome 86.0.4240.75,,,2021-02-16 17:28:20,2021-02-16 17:29:04,43.877s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-16 17:28:20,2021-02-16 17:28:20,0.016s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:28:20,2021-02-16 17:28:20,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Chrome 86.0.4240.75,,,2021-02-16 17:28:20,2021-02-16 17:28:20,0.000s,PASSED
