Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Suite_LogIn_RigisterUserAndForgotPwd_Module,Chrome 86.0.4240.75,,,2021-02-01 11:18:59,2021-02-01 11:22:42,3m - 43.604s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_ForgotPwdInValidEmailValidation,Chrome 86.0.4240.75,,,2021-02-01 11:19:01,2021-02-01 11:19:42,41.746s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:01,2021-02-01 11:19:02,0.761s,PASSED
"validationMessage = excelTestData.getValue(2, 12)",Chrome 86.0.4240.75,,,2021-02-01 11:19:02,2021-02-01 11:19:02,0.032s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:02,2021-02-01 11:19:02,0.067s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:02,2021-02-01 11:19:02,0.057s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:02,2021-02-01 11:19:02,0.050s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:19:02,2021-02-01 11:19:34,31.534s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:19:34,2021-02-01 11:19:34,0.563s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:19:34,2021-02-01 11:19:35,0.923s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:19:35,2021-02-01 11:19:36,0.457s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Chrome 86.0.4240.75,,,2021-02-01 11:19:36,2021-02-01 11:19:37,1.005s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Chrome 86.0.4240.75,,,2021-02-01 11:19:37,2021-02-01 11:19:37,0.585s,PASSED
"email = ""test_"" + str + ""@email.com""",Chrome 86.0.4240.75,,,2021-02-01 11:19:37,2021-02-01 11:19:37,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), email)",Chrome 86.0.4240.75,,,2021-02-01 11:19:37,2021-02-01 11:19:38,0.624s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Chrome 86.0.4240.75,,,2021-02-01 11:19:38,2021-02-01 11:19:39,0.865s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:19:39,2021-02-01 11:19:41,2.443s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:19:41,2021-02-01 11:19:42,1.168s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_ForgotPwdValidEmailValidation,Chrome 86.0.4240.75,,,2021-02-01 11:19:42,2021-02-01 11:20:07,24.962s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:19:43,0.030s,PASSED
"validationMessage = excelTestData.getValue(2, 8)",Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:19:43,0.001s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:19:43,0.041s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:19:43,0.040s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:19:43,0.047s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:19:43,2021-02-01 11:20:00,17.090s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:00,2021-02-01 11:20:01,0.546s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:20:01,2021-02-01 11:20:01,0.910s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:01,2021-02-01 11:20:02,0.480s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Chrome 86.0.4240.75,,,2021-02-01 11:20:02,2021-02-01 11:20:03,0.868s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), AdminUserName)",Chrome 86.0.4240.75,,,2021-02-01 11:20:03,2021-02-01 11:20:03,0.658s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Chrome 86.0.4240.75,,,2021-02-01 11:20:03,2021-02-01 11:20:04,0.844s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:20:04,2021-02-01 11:20:06,1.969s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:06,2021-02-01 11:20:07,1.164s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_LoginUserWithInValidCredentialsAndVerifyErrorMsg,Chrome 86.0.4240.75,,,2021-02-01 11:20:07,2021-02-01 11:20:33,25.261s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:08,2021-02-01 11:20:08,0.029s,PASSED
"validationMessage = excelTestData.getValue(2, 4)",Chrome 86.0.4240.75,,,2021-02-01 11:20:08,2021-02-01 11:20:08,0.001s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:08,2021-02-01 11:20:08,0.042s,PASSED
"LoginBtn = findTestObject(""Object Repository/LoginAndRigisterUser/LoginBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:08,2021-02-01 11:20:08,0.042s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:08,2021-02-01 11:20:25,17.160s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:25,2021-02-01 11:20:25,0.503s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:20:25,2021-02-01 11:20:26,0.871s,PASSED
strOne = customKeywords.commanFunctions.getRandomAlphaString(5),Chrome 86.0.4240.75,,,2021-02-01 11:20:26,2021-02-01 11:20:27,0.493s,PASSED
"email = ""test_"" + strOne + ""@email.com""",Chrome 86.0.4240.75,,,2021-02-01 11:20:27,2021-02-01 11:20:27,0.000s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Chrome 86.0.4240.75,,,2021-02-01 11:20:27,2021-02-01 11:20:27,0.488s,PASSED
"password = ""Test@"" + str",Chrome 86.0.4240.75,,,2021-02-01 11:20:27,2021-02-01 11:20:27,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/UserName_Email_Input""), email)",Chrome 86.0.4240.75,,,2021-02-01 11:20:27,2021-02-01 11:20:28,0.674s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Password_Input""), password)",Chrome 86.0.4240.75,,,2021-02-01 11:20:28,2021-02-01 11:20:29,0.720s,PASSED
"waitForElementClickable(LoginBtn, TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:29,2021-02-01 11:20:29,0.544s,PASSED
customKeywords.commanFunctions.clickElementWithJS(LoginBtn),Chrome 86.0.4240.75,,,2021-02-01 11:20:29,2021-02-01 11:20:30,0.835s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:20:30,2021-02-01 11:20:32,1.424s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:32,2021-02-01 11:20:33,1.192s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_LoginUserWithInValidPasswordAndVerifyLoginShouldNotSucss,Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:58,24.944s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:33,0.023s,PASSED
"validationMessage = excelTestData.getValue(2, 4)",Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:33,0.000s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:33,0.039s,PASSED
"LoginBtn = findTestObject(""Object Repository/LoginAndRigisterUser/LoginBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:33,0.041s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:33,2021-02-01 11:20:50,17.360s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:50,2021-02-01 11:20:51,0.535s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:20:51,2021-02-01 11:20:52,0.863s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Chrome 86.0.4240.75,,,2021-02-01 11:20:52,2021-02-01 11:20:52,0.496s,PASSED
"password = ""Test@"" + str",Chrome 86.0.4240.75,,,2021-02-01 11:20:52,2021-02-01 11:20:52,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/UserName_Email_Input""), AdminUserName)",Chrome 86.0.4240.75,,,2021-02-01 11:20:52,2021-02-01 11:20:53,0.632s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Password_Input""), password)",Chrome 86.0.4240.75,,,2021-02-01 11:20:53,2021-02-01 11:20:54,0.735s,PASSED
"waitForElementClickable(LoginBtn, TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:20:54,2021-02-01 11:20:54,0.546s,PASSED
customKeywords.commanFunctions.clickElementWithJS(LoginBtn),Chrome 86.0.4240.75,,,2021-02-01 11:20:54,2021-02-01 11:20:55,0.829s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:20:55,2021-02-01 11:20:57,1.436s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:57,2021-02-01 11:20:58,1.142s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_LoginUserWithInValidUserNameAndVerifyLoginShouldNotSucss,Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:21:23,24.891s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:20:58,0.027s,PASSED
"validationMessage = excelTestData.getValue(2, 4)",Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:20:58,0.001s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:20:58,0.042s,PASSED
"LoginBtn = findTestObject(""Object Repository/LoginAndRigisterUser/LoginBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:20:58,0.042s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:20:58,2021-02-01 11:21:16,17.466s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:21:16,2021-02-01 11:21:16,0.538s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:21:16,2021-02-01 11:21:17,0.820s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Chrome 86.0.4240.75,,,2021-02-01 11:21:17,2021-02-01 11:21:17,0.538s,PASSED
"email = ""test_"" + str + ""@email.com""",Chrome 86.0.4240.75,,,2021-02-01 11:21:17,2021-02-01 11:21:17,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/UserName_Email_Input""), email)",Chrome 86.0.4240.75,,,2021-02-01 11:21:17,2021-02-01 11:21:18,0.631s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Password_Input""), AdminPassWord)",Chrome 86.0.4240.75,,,2021-02-01 11:21:18,2021-02-01 11:21:19,0.706s,PASSED
"waitForElementClickable(LoginBtn, TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:21:19,2021-02-01 11:21:19,0.551s,PASSED
customKeywords.commanFunctions.clickElementWithJS(LoginBtn),Chrome 86.0.4240.75,,,2021-02-01 11:21:19,2021-02-01 11:21:20,0.790s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:21:20,2021-02-01 11:21:21,1.317s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:21:21,2021-02-01 11:21:23,1.119s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_LoginUserWithValidCredentialsAndVerifyLoginSucss,Chrome 86.0.4240.75,,,2021-02-01 11:21:23,2021-02-01 11:22:02,39.812s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:21:23,2021-02-01 11:21:23,0.038s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:21:23,2021-02-01 11:21:41,18.416s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:21:41,2021-02-01 11:21:42,0.514s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:21:42,2021-02-01 11:21:43,0.871s,PASSED
customKeywords.commanFunctions.logIntoBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:21:43,2021-02-01 11:21:46,3.509s,PASSED
customKeywords.commanFunctions.otpLogin(),Chrome 86.0.4240.75,,,2021-02-01 11:21:46,2021-02-01 11:21:53,7.275s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:21:53,2021-02-01 11:22:02,8.905s,PASSED
,,,,,,,
Test Cases/TC_Login_RigisterUserAndForgotYourPassword/TC_RigisterUserWithValidTestDataAndVerify,Chrome 86.0.4240.75,,,2021-02-01 11:22:02,2021-02-01 11:22:42,39.731s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:03,0.021s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:03,0.040s,PASSED
"RigisterBtn = findTestObject(""Object Repository/LoginAndRigisterUser/RegisterBtn"")",Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:03,0.054s,PASSED
"CheckBoxTermsAndCondition = findTestObject(""Object Repository/LoginAndRigisterUser/Reg_SiteInspectTermsOfUse_CheckBox"")",Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:03,0.042s,PASSED
"rigisterHereLink = findTestObject(""Object Repository/LoginAndRigisterUser/RigisterHere"")",Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:03,0.038s,PASSED
customKeywords.commanFunctions.openBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:22:03,2021-02-01 11:22:19,16.586s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Chrome 86.0.4240.75,,,2021-02-01 11:22:19,2021-02-01 11:22:20,0.503s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Chrome 86.0.4240.75,,,2021-02-01 11:22:20,2021-02-01 11:22:21,0.844s,PASSED
customKeywords.commanFunctions.clickElementWithJS(rigisterHereLink),Chrome 86.0.4240.75,,,2021-02-01 11:22:21,2021-02-01 11:22:22,0.912s,PASSED
"firstName = excelTestData.getValue(2, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.001s,PASSED
"lastName = excelTestData.getValue(3, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.001s,PASSED
"mobileNum = excelTestData.getValue(4, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.067s,PASSED
"email = excelTestData.getValue(5, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.001s,PASSED
"validationMessage = excelTestData.getValue(6, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.001s,PASSED
"ClickHereToResendLink = excelTestData.getValue(7, 16)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/FirstName_Input""), firstName)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:22,0.547s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/LastName_Input""), lastName)",Chrome 86.0.4240.75,,,2021-02-01 11:22:22,2021-02-01 11:22:23,0.766s,PASSED
RandomNum = customKeywords.commanFunctions.getRandomNumbers(),Chrome 86.0.4240.75,,,2021-02-01 11:22:23,2021-02-01 11:22:24,0.494s,PASSED
"mobileNumber = ""0"" + mobileNum + RandomNum",Chrome 86.0.4240.75,,,2021-02-01 11:22:24,2021-02-01 11:22:24,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/MobileNumber_Input""), mobileNumber)",Chrome 86.0.4240.75,,,2021-02-01 11:22:24,2021-02-01 11:22:24,0.501s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(4),Chrome 86.0.4240.75,,,2021-02-01 11:22:24,2021-02-01 11:22:25,0.465s,PASSED
"emailID = ""test_"" + str + ""@email.com""",Chrome 86.0.4240.75,,,2021-02-01 11:22:25,2021-02-01 11:22:25,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Reg_Email_Input""), emailID)",Chrome 86.0.4240.75,,,2021-02-01 11:22:25,2021-02-01 11:22:25,0.630s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ReEnter_Email_Input""), emailID)",Chrome 86.0.4240.75,,,2021-02-01 11:22:25,2021-02-01 11:22:26,0.703s,PASSED
customKeywords.commanFunctions.clickElementWithJS(CheckBoxTermsAndCondition),Chrome 86.0.4240.75,,,2021-02-01 11:22:26,2021-02-01 11:22:27,0.868s,PASSED
customKeywords.commanFunctions.clickElementWithJS(RigisterBtn),Chrome 86.0.4240.75,,,2021-02-01 11:22:27,2021-02-01 11:22:28,0.918s,PASSED
customKeywords.commanFunctions.otpRigistration(),Chrome 86.0.4240.75,,,2021-02-01 11:22:28,2021-02-01 11:22:35,7.249s,PASSED
"verifyTextPresent(validationMessage, false)",Chrome 86.0.4240.75,,,2021-02-01 11:22:35,2021-02-01 11:22:38,3.288s,PASSED
"verifyTextPresent(ClickHereToResendLink, false)",Chrome 86.0.4240.75,,,2021-02-01 11:22:38,2021-02-01 11:22:39,0.716s,PASSED
delay(2),Chrome 86.0.4240.75,,,2021-02-01 11:22:39,2021-02-01 11:22:41,2.007s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-01 11:22:41,2021-02-01 11:22:42,1.155s,PASSED
