Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_Suite,Firefox 85.0,Login_Suite,,2021-02-18 20:30:04,2021-02-18 20:33:11,3m - 7.388s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T74_1.0_As a User, I want to verify that system send me a forget my password link when I request",Firefox 85.0,,,2021-02-18 20:30:05,2021-02-18 20:30:32,26.560s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:06,0.633s,PASSED
"validationMessage = excelTestData.getValue(2, 8)",Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:06,0.025s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:06,0.045s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:06,0.025s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:06,0.029s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 20:30:06,2021-02-18 20:30:24,17.549s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 20:30:24,2021-02-18 20:30:24,0.373s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 20:30:24,2021-02-18 20:30:26,1.346s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Firefox 85.0,,,2021-02-18 20:30:26,2021-02-18 20:30:26,0.440s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Firefox 85.0,,,2021-02-18 20:30:26,2021-02-18 20:30:27,0.883s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), AdminUserName)",Firefox 85.0,,,2021-02-18 20:30:27,2021-02-18 20:30:28,0.595s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Firefox 85.0,,,2021-02-18 20:30:28,2021-02-18 20:30:28,0.908s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 20:30:28,2021-02-18 20:30:30,1.978s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-18 20:30:30,2021-02-18 20:30:32,1.466s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T75_1.0_As a User, I want to verify that System detects incorrect user email",Firefox 85.0,,,2021-02-18 20:30:32,2021-02-18 20:30:50,18.383s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 20:30:32,2021-02-18 20:30:32,0.043s,PASSED
"validationMessage = excelTestData.getValue(2, 12)",Firefox 85.0,,,2021-02-18 20:30:32,2021-02-18 20:30:32,0.001s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 20:30:32,2021-02-18 20:30:32,0.063s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-18 20:30:32,2021-02-18 20:30:32,0.053s,PASSED
