Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PublicUser_URL,Firefox 85.0,PublicUser_URL,,2021-02-19 19:08:50,2021-02-19 19:12:19,3m - 28.525s,FAILED
,,,,,,,
"Test Cases/UploadDiffURLs_PublicUser/TC_As a public user, Successfully submit the URL",Firefox 85.0,,,2021-02-19 19:08:53,2021-02-19 19:09:48,54.933s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-19 19:08:53,2021-02-19 19:08:55,1.347s,PASSED
"sampleURL = excelTestData.getValue(2, 370)",Firefox 85.0,,,2021-02-19 19:08:55,2021-02-19 19:08:55,0.061s,PASSED
"userEmail = excelTestData.getValue(6, 23)",Firefox 85.0,,,2021-02-19 19:08:55,2021-02-19 19:08:55,0.002s,PASSED
"customKeywords.commanFunctions.enterURLOfPublicUser(sampleURL, userEmail)",Firefox 85.0,,,2021-02-19 19:08:55,2021-02-19 19:09:46,50.807s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 19:09:46,2021-02-19 19:09:48,2.247s,PASSED
,,,,,,,
"Test Cases/UploadDiffURLs_PublicUser/TC_As a public user, Successfully submit the URLWithPathParameters",Firefox 85.0,,,2021-02-19 19:09:48,2021-02-19 19:10:39,51.054s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-19 19:09:48,2021-02-19 19:09:48,0.075s,PASSED
"sampleURL = excelTestData.getValue(2, 374)",Firefox 85.0,,,2021-02-19 19:09:48,2021-02-19 19:09:48,0.002s,PASSED
"userEmail = excelTestData.getValue(6, 23)",Firefox 85.0,,,2021-02-19 19:09:48,2021-02-19 19:09:48,0.000s,PASSED
"customKeywords.commanFunctions.enterURLOfPublicUser(sampleURL, userEmail)",Firefox 85.0,,,2021-02-19 19:09:48,2021-02-19 19:10:37,48.590s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 19:10:37,2021-02-19 19:10:39,2.166s,PASSED
,,,,,,,
"Test Cases/UploadDiffURLs_PublicUser/TC_As a public user, Successfully submit the URLWithQueryParameters",Firefox 85.0,,,2021-02-19 19:10:39,2021-02-19 19:11:29,49.798s,FAILED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-19 19:10:39,2021-02-19 19:10:39,0.065s,PASSED
"sampleURL = excelTestData.getValue(2, 378)",Firefox 85.0,,,2021-02-19 19:10:39,2021-02-19 19:10:39,0.004s,PASSED
"userEmail = excelTestData.getValue(6, 23)",Firefox 85.0,,,2021-02-19 19:10:39,2021-02-19 19:10:39,0.000s,PASSED
"customKeywords.commanFunctions.enterURLOfPublicUser(sampleURL, userEmail)",Firefox 85.0,,,2021-02-19 19:10:39,2021-02-19 19:11:27,47.454s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 19:11:27,2021-02-19 19:11:29,2.045s,PASSED
,,,,,,,
"Test Cases/UploadDiffURLs_PublicUser/TC_As public user , Trigger URL validation with invalid formats",Firefox 85.0,,,2021-02-19 19:11:29,2021-02-19 19:12:19,49.994s,FAILED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-19 19:11:29,2021-02-19 19:12:17,47.849s,FAILED
Start tear down : tearDownMethodIfFailed,Firefox 85.0,,,2021-02-19 19:12:17,2021-02-19 19:12:19,1.898s,PASSED
