Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_Suite,Firefox 85.0,Login_Suite,,2021-02-18 23:17:22,2021-02-18 23:20:29,3m - 6.943s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T74_1.0_As a User, I want to verify that system send me a forget my password link when I request",Firefox 85.0,,,2021-02-18 23:17:23,2021-02-18 23:17:43,20.419s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 23:17:23,2021-02-18 23:17:24,0.573s,PASSED
"validationMessage = excelTestData.getValue(2, 8)",Firefox 85.0,,,2021-02-18 23:17:24,2021-02-18 23:17:24,0.026s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 23:17:24,2021-02-18 23:17:24,0.045s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-18 23:17:24,2021-02-18 23:17:24,0.032s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Firefox 85.0,,,2021-02-18 23:17:24,2021-02-18 23:17:24,0.028s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 23:17:24,2021-02-18 23:17:38,13.669s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 23:17:38,2021-02-18 23:17:38,0.345s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 23:17:38,2021-02-18 23:17:38,0.579s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Firefox 85.0,,,2021-02-18 23:17:38,2021-02-18 23:17:39,0.462s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Firefox 85.0,,,2021-02-18 23:17:39,2021-02-18 23:17:40,0.576s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), AdminUserName)",Firefox 85.0,,,2021-02-18 23:17:40,2021-02-18 23:17:40,0.522s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Firefox 85.0,,,2021-02-18 23:17:40,2021-02-18 23:17:41,0.587s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 23:17:41,2021-02-18 23:17:43,1.873s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-18 23:17:43,2021-02-18 23:17:43,0.894s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T75_1.0_As a User, I want to verify that System detects incorrect user email",Firefox 85.0,,,2021-02-18 23:17:43,2021-02-18 23:18:01,17.386s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:44,0.030s,PASSED
"validationMessage = excelTestData.getValue(2, 12)",Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:44,0.001s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:44,0.041s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:44,0.044s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:44,0.035s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 23:17:44,2021-02-18 23:17:56,12.449s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 23:17:56,2021-02-18 23:17:56,0.274s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 23:17:56,2021-02-18 23:17:57,0.542s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Firefox 85.0,,,2021-02-18 23:17:57,2021-02-18 23:17:57,0.470s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Firefox 85.0,,,2021-02-18 23:17:57,2021-02-18 23:17:58,0.514s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Firefox 85.0,,,2021-02-18 23:17:58,2021-02-18 23:17:58,0.278s,PASSED
"email = ""test_"" + str + ""@email.com""",Firefox 85.0,,,2021-02-18 23:17:58,2021-02-18 23:17:58,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), email)",Firefox 85.0,,,2021-02-18 23:17:58,2021-02-18 23:17:59,0.315s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Firefox 85.0,,,2021-02-18 23:17:59,2021-02-18 23:17:59,0.499s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 23:17:59,2021-02-18 23:18:00,0.920s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-18 23:18:00,2021-02-18 23:18:01,0.864s,PASSED
,,,,,,,
Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/TC_LoginUserWithInValidCredentialsAndVerifyErrorMsg,Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:18,17.363s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:01,0.020s,PASSED
"validationMessage = excelTestData.getValue(2, 4)",Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:01,0.000s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:01,0.033s,PASSED
"LoginBtn = findTestObject(""Object Repository/LoginAndRigisterUser/LoginBtn"")",Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:01,0.026s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 23:18:01,2021-02-18 23:18:13,11.932s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 23:18:13,2021-02-18 23:18:13,0.288s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 23:18:13,2021-02-18 23:18:14,0.537s,PASSED
strOne = customKeywords.commanFunctions.getRandomAlphaString(5),Firefox 85.0,,,2021-02-18 23:18:14,2021-02-18 23:18:14,0.262s,PASSED
"email = ""test_"" + strOne + ""@email.com""",Firefox 85.0,,,2021-02-18 23:18:14,2021-02-18 23:18:14,0.000s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Firefox 85.0,,,2021-02-18 23:18:14,2021-02-18 23:18:14,0.233s,PASSED
"password = ""Test@"" + str",Firefox 85.0,,,2021-02-18 23:18:14,2021-02-18 23:18:14,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/UserName_Email_Input""), email)",Firefox 85.0,,,2021-02-18 23:18:14,2021-02-18 23:18:15,0.306s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Password_Input""), password)",Firefox 85.0,,,2021-02-18 23:18:15,2021-02-18 23:18:15,0.506s,PASSED
"waitForElementClickable(LoginBtn, TimeOut)",Firefox 85.0,,,2021-02-18 23:18:15,2021-02-18 23:18:15,0.433s,PASSED
customKeywords.commanFunctions.clickElementWithJS(LoginBtn),Firefox 85.0,,,2021-02-18 23:18:15,2021-02-18 23:18:16,0.482s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 23:18:16,2021-02-18 23:18:17,1.348s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-18 23:18:17,2021-02-18 23:18:18,0.866s,PASSED
,,,,,,,
Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/TC_LoginUserWithInValidPasswordAndVerifyLoginShouldNotSucss,Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:35,16.970s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:18,0.016s,PASSED
"validationMessage = excelTestData.getValue(2, 4)",Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:18,0.000s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:18,0.025s,PASSED
"LoginBtn = findTestObject(""Object Repository/LoginAndRigisterUser/LoginBtn"")",Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:18,0.025s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 23:18:18,2021-02-18 23:18:30,11.737s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 23:18:30,2021-02-18 23:18:30,0.280s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 23:18:30,2021-02-18 23:18:31,0.576s,PASSED
str = customKeywords.commanFunctions.getRandomAlphaString(5),Firefox 85.0,,,2021-02-18 23:18:31,2021-02-18 23:18:31,0.268s,PASSED
"password = ""Test@"" + str",Firefox 85.0,,,2021-02-18 23:18:31,2021-02-18 23:18:31,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/UserName_Email_Input""), AdminUserName)",Firefox 85.0,,,2021-02-18 23:18:31,2021-02-18 23:18:31,0.294s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/Password_Input""), password)",Firefox 85.0,,,2021-02-18 23:18:31,2021-02-18 23:18:32,0.479s,PASSED
"waitForElementClickable(LoginBtn, TimeOut)",Firefox 85.0,,,2021-02-18 23:18:32,2021-02-18 23:18:32,0.445s,PASSED
customKeywords.commanFunctions.clickElementWithJS(LoginBtn),Firefox 85.0,,,2021-02-18 23:18:32,2021-02-18 23:18:33,0.494s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 23:18:33,2021-02-18 23:18:34,1.351s,PASSED
