Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_Suite,Firefox 85.0,Login_Suite,,2021-02-18 22:16:16,2021-02-18 22:19:26,3m - 9.950s,PASSED
,,,,,,,
"Test Cases/TC_Login_RegisterUserAndForgotYourPassword/BasicTCs/CSP-T74_1.0_As a User, I want to verify that system send me a forget my password link when I request",Firefox 85.0,,,2021-02-18 22:16:17,2021-02-18 22:16:38,20.787s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-18 22:16:17,2021-02-18 22:16:18,0.582s,PASSED
"validationMessage = excelTestData.getValue(2, 8)",Firefox 85.0,,,2021-02-18 22:16:18,2021-02-18 22:16:18,0.031s,PASSED
"obj = findTestObject(""LoginAndRigisterUser/LoginLink"")",Firefox 85.0,,,2021-02-18 22:16:18,2021-02-18 22:16:18,0.042s,PASSED
"forgotPwd = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd"")",Firefox 85.0,,,2021-02-18 22:16:18,2021-02-18 22:16:18,0.031s,PASSED
"ForgotPwdSubmitBtn = findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwdSubmitBtn"")",Firefox 85.0,,,2021-02-18 22:16:18,2021-02-18 22:16:18,0.028s,PASSED
customKeywords.commanFunctions.openBrowser(),Firefox 85.0,,,2021-02-18 22:16:18,2021-02-18 22:16:32,13.845s,PASSED
"waitForElementClickable(findTestObject(""LoginAndRigisterUser/LoginLink""), TimeOut)",Firefox 85.0,,,2021-02-18 22:16:32,2021-02-18 22:16:32,0.341s,PASSED
customKeywords.commanFunctions.clickElementWithJS(obj),Firefox 85.0,,,2021-02-18 22:16:32,2021-02-18 22:16:33,0.630s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd""), TimeOut)",Firefox 85.0,,,2021-02-18 22:16:33,2021-02-18 22:16:33,0.468s,PASSED
customKeywords.commanFunctions.clickElementWithJS(forgotPwd),Firefox 85.0,,,2021-02-18 22:16:33,2021-02-18 22:16:34,0.649s,PASSED
"sendKeys(findTestObject(""Object Repository/LoginAndRigisterUser/ForgotPwd_Email_Input""), AdminUserName)",Firefox 85.0,,,2021-02-18 22:16:34,2021-02-18 22:16:35,0.541s,PASSED
customKeywords.commanFunctions.clickElementWithJS(ForgotPwdSubmitBtn),Firefox 85.0,,,2021-02-18 22:16:35,2021-02-18 22:16:35,0.554s,PASSED
"verifyTextPresent(validationMessage, false)",Firefox 85.0,,,2021-02-18 22:16:35,2021-02-18 22:16:37,1.913s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Firefox 85.0,,,2021-02-18 22:16:37,2021-02-18 22:16:38,0.917s,PASSED
,,,,,,,
