Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RegisterUser_Regression,Firefox 85.0,RegisterUser_Regression,,2021-02-16 11:45:26,2021-02-16 12:09:37,24m - 11.160s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Adobe PhotoShop File and verify Uploded file in Submission Page",Firefox 85.0,,,2021-02-16 11:45:28,2021-02-16 11:46:07,39.287s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 11:45:28,2021-02-16 11:45:28,0.520s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Firefox 85.0,,,2021-02-16 11:45:28,2021-02-16 11:45:28,0.028s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Firefox 85.0,,,2021-02-16 11:45:28,2021-02-16 11:45:28,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(309, rigisterUN, rigisterPW)",Firefox 85.0,,,2021-02-16 11:45:28,2021-02-16 11:46:04,35.379s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Firefox 85.0,,,2021-02-16 11:46:04,2021-02-16 11:46:07,3.209s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Basic Audio File and verify Uploded file in Submission Page",Firefox 85.0,,,2021-02-16 11:46:07,2021-02-16 11:46:46,39.271s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 11:46:07,2021-02-16 11:46:07,0.037s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 11:46:07,2021-02-16 11:46:07,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Firefox 85.0,,,2021-02-16 11:46:07,2021-02-16 11:46:07,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(264, rigisterUN, rigisterPW)",Firefox 85.0,,,2021-02-16 11:46:07,2021-02-16 11:46:43,35.976s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Firefox 85.0,,,2021-02-16 11:46:43,2021-02-16 11:46:46,3.163s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload CSV File and verify Uploded file in Submission Page",Firefox 85.0,,,2021-02-16 11:46:46,2021-02-16 11:47:25,38.528s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 11:46:46,2021-02-16 11:46:46,0.028s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 11:46:46,2021-02-16 11:46:46,0.000s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Firefox 85.0,,,2021-02-16 11:46:46,2021-02-16 11:46:46,0.000s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(208, rigisterUN, rigisterPW)",Firefox 85.0,,,2021-02-16 11:46:46,2021-02-16 11:47:22,35.378s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Firefox 85.0,,,2021-02-16 11:47:22,2021-02-16 11:47:25,3.060s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Exe File and verify Uploded file in Submission Page",Firefox 85.0,,,2021-02-16 11:47:25,2021-02-16 11:48:05,40.746s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 11:47:25,2021-02-16 11:47:25,0.022s,PASSED
"rigisterUN = excelTestData.getValue(6, 23)",Firefox 85.0,,,2021-02-16 11:47:25,2021-02-16 11:47:25,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Firefox 85.0,,,2021-02-16 11:47:25,2021-02-16 11:47:25,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfRegisterUser(204, rigisterUN, rigisterPW)",Firefox 85.0,,,2021-02-16 11:47:25,2021-02-16 11:48:02,37.648s,PASSED
customKeywords.commanFunctions.logOutAndcloseBrowser(),Firefox 85.0,,,2021-02-16 11:48:02,2021-02-16 11:48:05,3.019s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_RegisterUser/TC_As a register user, Upload Graphics Interchange Format File and verify Uploded file in Submission Page",Firefox 85.0,,,2021-02-16 11:48:05,2021-02-16 11:48:44,38.495s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Firefox 85.0,,,2021-02-16 11:48:05,2021-02-16 11:48:05,0.020s,PASSED
"rigisterUN = excelTestData.getValue(2, 23)",Firefox 85.0,,,2021-02-16 11:48:05,2021-02-16 11:48:05,0.001s,PASSED
"rigisterPW = excelTestData.getValue(3, 23)",Firefox 85.0,,,2021-02-16 11:48:05,2021-02-16 11:48:05,0.001s,PASSED
