Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PublicUser_UploadFiles,Chrome 86.0.4240.75,PublicUser_UploadFiles,,2021-02-19 17:27:51,2021-02-19 17:32:34,4m - 42.324s,FAILED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Basic Audio File",Chrome 86.0.4240.75,,,2021-02-19 17:27:53,2021-02-19 17:28:20,26.784s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-19 17:27:53,2021-02-19 17:27:53,0.513s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-19 17:27:53,2021-02-19 17:27:54,0.027s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(228, userEmail)",Chrome 86.0.4240.75,,,2021-02-19 17:27:54,2021-02-19 17:28:19,25.107s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-19 17:28:19,2021-02-19 17:28:20,0.968s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload CSV File",Chrome 86.0.4240.75,,,2021-02-19 17:28:20,2021-02-19 17:28:44,24.573s,PASSED
"excelTestData = findTestData(""Data Files/TestData/InspectTestData"")",Chrome 86.0.4240.75,,,2021-02-19 17:28:20,2021-02-19 17:28:20,0.025s,PASSED
"userEmail = excelTestData.getValue(2, 23)",Chrome 86.0.4240.75,,,2021-02-19 17:28:20,2021-02-19 17:28:20,0.001s,PASSED
"customKeywords.commanFunctions.uploadFileOfPublicUser(176, userEmail)",Chrome 86.0.4240.75,,,2021-02-19 17:28:20,2021-02-19 17:28:43,23.574s,PASSED
customKeywords.commanFunctions.onlyCloseBrowser(),Chrome 86.0.4240.75,,,2021-02-19 17:28:43,2021-02-19 17:28:44,0.898s,PASSED
,,,,,,,
"Test Cases/UploadDiffFiles_PublicUser/TC_As a public user, Upload Exe File",Chrome 86.0.4240.75,,,2021-02-19 17:28:44,2021-02-19 17:29:10,26.213s,PASSED
